combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(7, 15)",192,weibull_min,1,3,"{'c': 0.6184079514149423, 'loc': 0.03599999999999999, 'scale': 0.1458362086038073}",309.80232984157914,0.24448435748789688,0.0001,-613.6046596831583,-603.832173567075,7.444794499923393e-39
"(7, 15)",192,GMM2,1,6,"{'weights': array([0.80299208, 0.19700792]), 'means': array([0.05650396, 0.34922274]), 'stds': array([0.00814336, 0.34105599])}",424.8731240598718,0.12907459906385396,0.022,-837.7462481197437,-818.2012758875769,5.451615847719499e-163
"(7, 15)",192,GMM3,1,9,"{'weights': array([0.80059854, 0.18899738, 0.01040408]), 'means': array([0.05646979, 0.29166875, 1.33001797]), 'stds': array([0.00808323, 0.2567705 , 0.03201562])}",431.9927784221418,0.1241801359434033,0.0187,-845.9855568442836,-816.6680984960335,0.0025968640085956896
"(7, 15)",192,WMM2,1,6,"{'weights': array([0.79293694, 0.20706306]), 'shapes': array([7.16110557, 0.41669468]), 'scales': array([0.05937291, 5.8729333 ])}",389.918936281754,0.12916542030986036,0.774,-767.837872563508,-748.2929003313412,3.26464994963952e-70
"(7, 15)",192,WMM3,1,9,"{'weights': array([0.03361851, 0.5169135 , 0.44946799]), 'shapes': array([0.23404676, 0.29941203, 1.03275112]), 'scales': array([0.22880605, 0.18921613, 0.10312793])}",177.26034372486032,0.39303308459788183,0.0007,-336.52068744972064,-307.2032291014706,1.0
"(7, 15)",192,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b1468ca0b50>},241.04627860985232,0.33209089977723455,0.0001,-480.09255721970464,-476.83506184767685,
"(7, 15)",192,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d1f3b90>},233.1985772606561,0.33755577541980014,0.0001,-464.3971545213122,-461.1396591492844,
"(7, 16)",192,norm,1,2,"{'loc': 0.17151562499999998, 'scale': 0.28851745644332516}",-33.78025842099693,0.35368724276494085,0.0001,71.56051684199386,78.07550758604943,
"(7, 16)",192,lognorm_2,1,2,"{'s': 0.917296544908455, 'loc': 0, 'scale': 0.09016481998335574}",206.112362919723,0.21563339622188543,0.0001,-408.224725839446,-401.70973509539044,
"(7, 16)",192,lognorm,1,3,"{'s': 1.468213968504013, 'loc': 0.03774036603815704, 'scale': 0.034879896752000386}",298.1490109727988,0.21563339622188543,0.0001,-590.2980219455976,-580.5255358295143,6.253283884455025e-42
"(7, 16)",192,exponnorm,1,3,"{'K': 140.36090596132266, 'loc': 0.03842079454945263, 'scale': 0.0009482329072056696}",193.97284385128427,0.4778255607840165,0.0001,-381.94568770256853,-372.17320158648516,
"(7, 16)",192,invgauss_2,1,2,"{'mu': 1.4568313644231694, 'loc': 0, 'scale': 0.117731968976321}",215.14810532307163,0.21529206781685667,0.0001,-426.29621064614327,-419.7812199020877,
"(7, 16)",192,invgauss,1,3,"{'mu': 5.871349809606597, 'loc': 0.03645062630212842, 'scale': 0.023003884023967684}",310.3322147879152,0.21529079516724797,0.0001,-614.6644295758304,-604.891943459747,2.6421483863348623e-43
"(7, 16)",192,beta,1,4,"{'a': 0.7319539334941789, 'b': 164.67725510806318, 'loc': 0.03799999999999999, 'scale': 13.801776688046322}",174.4600592561834,0.2749821371375609,0.0001,-340.9201185123668,-327.8901370242557,
"(7, 16)",192,gamma_2,1,2,"{'a': 0.9081285789072756, 'loc': 0, 'scale': 0.18886711527830088}",147.11235219414561,0.2902981529107485,0.0001,-290.22470438829123,-283.70971364423565,
"(7, 16)",192,gamma,1,3,"{'a': 0.5649914695382197, 'loc': 0.03799999999999999, 'scale': 0.2211801075460031}",255.60545012153764,0.27465606035454126,0.0001,-505.2109002430753,-495.4384141269919,4.109522116097653e-49
"(7, 16)",192,gumbel_r,1,2,"{'loc': 0.08149831538071363, 'scale': 0.10840071459623095}",75.16955263164778,0.3591054214592095,0.0001,-146.33910526329555,-139.82411451924,
"(7, 16)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.23733934807745918}",-101.68076606913425,0.4140875036456205,0.0001,205.3615321382685,208.6190275102963,
"(7, 16)",192,rayleigh,1,2,"{'loc': -0.20316031540390309, 'scale': 0.33438330026339175}",11.302066826413846,0.4140875036456205,0.0001,-18.60413365282769,-12.089142908772128,4.520607716359279e-51
"(7, 16)",192,weibull_min_2,1,2,"{'c': 0.847499728651552, 'loc': 0, 'scale': 0.15224238504636328}",152.96705632935465,0.22942031250501105,0.0001,-301.9341126587093,-295.4191219146537,
"(7, 16)",192,weibull_min,1,3,"{'c': 0.5233617612186194, 'loc': 0.03799999999999999, 'scale': 0.3945559250362876}",215.85348369429545,0.2269897959995003,0.0001,-425.7069673885909,-415.9344812725075,3.447714465190209e-29
"(7, 16)",192,GMM2,1,6,"{'weights': array([0.7059068, 0.2940932]), 'means': array([0.05625514, 0.44817335]), 'stds': array([0.00790035, 0.41770062])}",326.95747787363456,0.1369254675715592,0.0172,-641.9149557472691,-622.3699835151024,7.79804127313499e-155
"(7, 16)",192,GMM3,1,9,"{'weights': array([0.68581845, 0.16611561, 0.14806594]), 'means': array([0.05587904, 0.12302583, 0.76152718]), 'stds': array([0.00741952, 0.04058932, 0.38394452])}",365.18620668071327,0.09908392738205452,0.0555,-712.3724133614265,-683.0549550131765,1.7648051716371396e-16
"(7, 16)",192,WMM2,1,6,"{'weights': array([0.31327141, 0.68672859]), 'shapes': array([1.00747029, 8.93952783]), 'scales': array([0.40647897, 0.05882417])}",345.4799082161949,0.1064510184054458,0.5164,-678.9598164323897,-659.414844200223,4.7801391977885427e-82
"(7, 16)",192,WMM3,1,9,"{'weights': array([0.70132939, 0.23481325, 0.06385736]), 'shapes': array([8.23314287, 1.03440108, 1.72124423]), 'scales': array([0.06092033, 0.47854998, 0.30066741])}",341.17134542117606,0.13781003516133505,0.3383,-664.3426908423521,-635.025232494102,1.0
"(7, 16)",192,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b1468da0850>},130.2013148251304,0.333661336083579,0.0001,-258.4026296502608,-255.145134278233,
"(7, 16)",192,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d210250>},122.65151999466784,0.33799422267571305,0.0001,-243.30303998933567,-240.04554461730788,
"(7, 17)",192,norm,1,2,"{'loc': 0.20129687500000001, 'scale': 0.320310689654437}",-53.85113935926789,0.35831165108077573,0.0001,111.70227871853578,118.21726946259135,
"(7, 17)",192,lognorm_2,1,2,"{'s': 1.0156911226869316, 'loc': 0, 'scale': 0.09872922782915199}",169.1263536746494,0.2140596362699202,0.0001,-334.2527073492988,-327.73771660524324,
