combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('summer', 5, 15)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccb0110>},402.6594930776888,0.1781260180867281,0.0001,-803.3189861553776,-799.9437077476935,
"('summer', 5, 16)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beebf10>},442.5559734725649,0.1341036501279017,0.0001,-883.1119469451298,-879.7366685374457,
"('summer', 5, 17)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccb10d0>},471.1404957642311,0.1306461849029141,0.0003,-940.280991528462,-936.905713120778,
"('summer', 5, 18)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2becefd0>},382.87523360965815,0.1791389770955625,0.0001,-763.7504672193163,-760.3751888116321,
"('summer', 5, 19)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf35010>},354.6563492184141,0.2432264426723097,0.0001,-707.3126984368282,-703.937420029144,
"('summer', 5, 20)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beb7990>},436.7739927758535,0.1739955221034438,0.0001,-871.5479855517069,-868.1727071440228,
"('summer', 5, 21)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc96810>},312.41971988556395,0.2457262595581041,0.0001,-622.8394397711279,-619.4641613634437,
"('summer', 5, 22)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf37d90>},368.3783643417656,0.1763653436562621,0.0001,-734.7567286835313,-731.3814502758471,
"('summer', 5, 23)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf07250>},508.5636086110363,0.0664353504080041,0.2005,-1015.1272172220724,-1011.7519388143884,
"('summer', 6, 0)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf06610>},539.4479729344025,0.0427328900457647,0.3546,-1076.895945868805,-1073.5584077891035,
"('summer', 6, 1)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc942d0>},552.1108830648157,0.0377534095915046,0.5273,-1102.2217661296313,-1098.88422804993,
"('summer', 6, 2)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf05c50>},554.2320525470491,0.0334583390499331,0.7714,-1106.4641050940982,-1103.1265670143969,
"('summer', 6, 3)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be9dc50>},540.8593400281814,0.0283383429545976,0.9951,-1079.7186800563627,-1076.3811419766614,
"('summer', 6, 4)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf05650>},539.0849246459175,0.0494325122409138,0.0216,-1076.169849291835,-1072.8323112121336,
"('summer', 6, 5)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf07750>},543.9368650002618,0.048754331402946,0.1129,-1085.8737300005237,-1082.5361919208224,
"('summer', 6, 6)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd2f510>},443.7529765969895,0.0751298973263739,0.0863,-885.5059531939789,-882.1684151142776,
"('summer', 6, 7)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf19090>},301.8004820019797,0.2332258342926547,0.0001,-601.6009640039593,-598.2634259242581,
"('summer', 6, 8)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be9d210>},326.8306882397107,0.2609260372453295,0.0001,-651.6613764794214,-648.3238383997201,
"('summer', 6, 9)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bee9690>},509.5735090781391,0.0379852254401998,0.7697,-1017.147018156278,-1013.8094800765768,
"('summer', 6, 10)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bc04c50>},470.18987138397296,0.0810107218940817,0.027,-938.379742767946,-935.0422046882446,
"('summer', 6, 11)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bece410>},455.3909938460373,0.1088004003163091,0.0041,-908.7819876920746,-905.4444496123732,
"('summer', 6, 12)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be9f650>},444.45943947281535,0.1533101847293103,0.0001,-886.9188789456307,-883.5813408659294,
"('summer', 6, 13)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be7d790>},445.3613416437175,0.1083792493042785,0.0042,-888.722683287435,-885.3851452077337,
