,Unnamed: 0.1,Datetime,KWH/qh,next_hour_cons,Month,Day,Weekend,Hour,Season
29088,29088,2024-02-27 23:00:00,2.3125,9.3125,2,2,0,23,winter
29089,29089,2024-02-27 23:15:00,2.375,9.2625,2,2,0,23,winter
29090,29090,2024-02-27 23:30:00,2.3125,9.2375,2,2,0,23,winter
29091,29091,2024-02-27 23:45:00,2.3125,9.25,2,2,0,23,winter
29092,29092,2024-02-28 00:00:00,2.262500047683716,9.2125,2,3,0,0,winter
29093,29093,2024-02-28 00:15:00,2.3499999046325684,9.25,2,3,0,0,winter
29094,29094,2024-02-28 00:30:00,2.325000047683716,9.1625,2,3,0,0,winter
29095,29095,2024-02-28 00:45:00,2.275000095367432,9.1,2,3,0,0,winter
29096,29096,2024-02-28 01:00:00,2.299999952316284,9.1625,2,3,0,1,winter
29097,29097,2024-02-28 01:15:00,2.262500047683716,9.125,2,3,0,1,winter
29098,29098,2024-02-28 01:30:00,2.262500047683716,9.125,2,3,0,1,winter
29099,29099,2024-02-28 01:45:00,2.337500095367432,9.15,2,3,0,1,winter
29100,29100,2024-02-28 02:00:00,2.262500047683716,9.075,2,3,0,2,winter
29101,29101,2024-02-28 02:15:00,2.262500047683716,9.2,2,3,0,2,winter
29102,29102,2024-02-28 02:30:00,2.2874999046325684,9.225,2,3,0,2,winter
29103,29103,2024-02-28 02:45:00,2.262500047683716,9.2,2,3,0,2,winter
29104,29104,2024-02-28 03:00:00,2.387500047683716,9.1875,2,3,0,3,winter
29105,29105,2024-02-28 03:15:00,2.2874999046325684,9.125,2,3,0,3,winter
29106,29106,2024-02-28 03:30:00,2.262500047683716,9.1375,2,3,0,3,winter
29107,29107,2024-02-28 03:45:00,2.25,9.225,2,3,0,3,winter
29108,29108,2024-02-28 04:00:00,2.325000047683716,9.2625,2,3,0,4,winter
29109,29109,2024-02-28 04:15:00,2.299999952316284,9.25,2,3,0,4,winter
29110,29110,2024-02-28 04:30:00,2.3499999046325684,9.4375,2,3,0,4,winter
29111,29111,2024-02-28 04:45:00,2.2874999046325684,9.675,2,3,0,4,winter
29112,29112,2024-02-28 05:00:00,2.3125,10.4375,2,3,0,5,winter
29113,29113,2024-02-28 05:15:00,2.487499952316284,11.375,2,3,0,5,winter
29114,29114,2024-02-28 05:30:00,2.587500095367432,12.1625,2,3,0,5,winter
29115,29115,2024-02-28 05:45:00,3.049999952316284,12.8125,2,3,0,5,winter
29116,29116,2024-02-28 06:00:00,3.25,13.0125,2,3,0,6,winter
29117,29117,2024-02-28 06:15:00,3.275000095367432,13.0125,2,3,0,6,winter
29118,29118,2024-02-28 06:30:00,3.237499952316284,13.025,2,3,0,6,winter
29119,29119,2024-02-28 06:45:00,3.25,13.2375,2,3,0,6,winter
29120,29120,2024-02-28 07:00:00,3.25,13.0625,2,3,0,7,winter
29121,29121,2024-02-28 07:15:00,3.2874999046325684,12.925,2,3,0,7,winter
29122,29122,2024-02-28 07:30:00,3.450000047683716,12.7375,2,3,0,7,winter
29123,29123,2024-02-28 07:45:00,3.075000047683716,12.5625,2,3,0,7,winter
29124,29124,2024-02-28 08:00:00,3.112499952316284,12.4875,2,3,0,8,winter
29125,29125,2024-02-28 08:15:00,3.0999999046325684,12.4625,2,3,0,8,winter
29126,29126,2024-02-28 08:30:00,3.275000095367432,12.5625,2,3,0,8,winter
29127,29127,2024-02-28 08:45:00,3.0,12.375,2,3,0,8,winter
29128,29128,2024-02-28 09:00:00,3.087500095367432,12.4625,2,3,0,9,winter
29129,29129,2024-02-28 09:15:00,3.200000047683716,12.4125,2,3,0,9,winter
29130,29130,2024-02-28 09:30:00,3.087500095367432,12.4,2,3,0,9,winter
29131,29131,2024-02-28 09:45:00,3.087500095367432,12.5375,2,3,0,9,winter
29132,29132,2024-02-28 10:00:00,3.0374999046325684,12.6625,2,3,0,10,winter
29133,29133,2024-02-28 10:15:00,3.1875,13.0375,2,3,0,10,winter
29134,29134,2024-02-28 10:30:00,3.2249999046325684,13.475,2,3,0,10,winter
29135,29135,2024-02-28 10:45:00,3.212500095367432,13.7875,2,3,0,10,winter
29136,29136,2024-02-28 11:00:00,3.4124999046325684,13.975,2,3,0,11,winter
29137,29137,2024-02-28 11:15:00,3.625,14.175,2,3,0,11,winter
29138,29138,2024-02-28 11:30:00,3.5374999046325684,13.9875,2,3,0,11,winter
29139,29139,2024-02-28 11:45:00,3.400000095367432,13.775,2,3,0,11,winter
29140,29140,2024-02-28 12:00:00,3.612499952316284,13.5375,2,3,0,12,winter
29141,29141,2024-02-28 12:15:00,3.4375,13.2875,2,3,0,12,winter
29142,29142,2024-02-28 12:30:00,3.325000047683716,13.2875,2,3,0,12,winter
29143,29143,2024-02-28 12:45:00,3.1624999046325684,13.1375,2,3,0,12,winter
29144,29144,2024-02-28 13:00:00,3.362499952316284,13.1375,2,3,0,13,winter
29145,29145,2024-02-28 13:15:00,3.4375,12.9375,2,3,0,13,winter
29146,29146,2024-02-28 13:30:00,3.174999952316284,12.925,2,3,0,13,winter
29147,29147,2024-02-28 13:45:00,3.1624999046325684,12.8625,2,3,0,13,winter
29148,29148,2024-02-28 14:00:00,3.1624999046325684,12.7125,2,3,0,14,winter
29149,29149,2024-02-28 14:15:00,3.424999952316284,12.6375,2,3,0,14,winter
29150,29150,2024-02-28 14:30:00,3.112499952316284,12.3625,2,3,0,14,winter
29151,29151,2024-02-28 14:45:00,3.012500047683716,12.45,2,3,0,14,winter
29152,29152,2024-02-28 15:00:00,3.087500095367432,12.6125,2,3,0,15,winter
29153,29153,2024-02-28 15:15:00,3.150000095367432,12.625,2,3,0,15,winter
29154,29154,2024-02-28 15:30:00,3.200000047683716,12.775,2,3,0,15,winter
29155,29155,2024-02-28 15:45:00,3.174999952316284,12.8375,2,3,0,15,winter
29156,29156,2024-02-28 16:00:00,3.0999999046325684,12.9125,2,3,0,16,winter
29157,29157,2024-02-28 16:15:00,3.299999952316284,13.125,2,3,0,16,winter
29158,29158,2024-02-28 16:30:00,3.262500047683716,12.9125,2,3,0,16,winter
29159,29159,2024-02-28 16:45:00,3.25,12.725,2,3,0,16,winter
29160,29160,2024-02-28 17:00:00,3.3125,12.2375,2,3,0,17,winter
29161,29161,2024-02-28 17:15:00,3.087500095367432,11.525,2,3,0,17,winter
29162,29162,2024-02-28 17:30:00,3.075000047683716,11.05,2,3,0,17,winter
29163,29163,2024-02-28 17:45:00,2.762500047683716,10.35,2,3,0,17,winter
29164,29164,2024-02-28 18:00:00,2.5999999046325684,9.6,2,3,0,18,winter
29165,29165,2024-02-28 18:15:00,2.612499952316284,8.9875,2,3,0,18,winter
29166,29166,2024-02-28 18:30:00,2.375,8.2875,2,3,0,18,winter
29167,29167,2024-02-28 18:45:00,2.012500047683716,7.7375,2,3,0,18,winter
29168,29168,2024-02-28 19:00:00,1.987499952316284,7.725,2,3,0,19,winter
29169,29169,2024-02-28 19:15:00,1.912500023841858,7.6875,2,3,0,19,winter
29170,29170,2024-02-28 19:30:00,1.825000047683716,7.8875,2,3,0,19,winter
29171,29171,2024-02-28 19:45:00,2.0,8.0625,2,3,0,19,winter
29172,29172,2024-02-28 20:00:00,1.950000047683716,7.9,2,3,0,20,winter
29173,29173,2024-02-28 20:15:00,2.112499952316284,7.7875,2,3,0,20,winter
29174,29174,2024-02-28 20:30:00,2.0,7.5375,2,3,0,20,winter
29175,29175,2024-02-28 20:45:00,1.837499976158142,7.3,2,3,0,20,winter
29176,29176,2024-02-28 21:00:00,1.837499976158142,8.0125,2,3,0,21,winter
29177,29177,2024-02-28 21:15:00,1.862499952316284,8.525,2,3,0,21,winter
29178,29178,2024-02-28 21:30:00,1.7625000476837158,9.1375,2,3,0,21,winter
29179,29179,2024-02-28 21:45:00,2.549999952316284,9.7,2,3,0,21,winter
29180,29180,2024-02-28 22:00:00,2.3499999046325684,9.5,2,3,0,22,winter
29181,29181,2024-02-28 22:15:00,2.4749999046325684,9.5,2,3,0,22,winter
29182,29182,2024-02-28 22:30:00,2.325000047683716,9.4125,2,3,0,22,winter
29183,29183,2024-02-28 22:45:00,2.3499999046325684,9.45,2,3,0,22,winter
29184,29184,2024-02-28 23:00:00,2.3499999046325684,9.3875,2,3,0,23,winter
29185,29185,2024-02-28 23:15:00,2.387500047683716,9.3,2,3,0,23,winter
29186,29186,2024-02-28 23:30:00,2.362499952316284,9.1875,2,3,0,23,winter
29187,29187,2024-02-28 23:45:00,2.2874999046325684,9.1,2,3,0,23,winter
29188,29188,2024-02-29 00:00:00,2.262500047683716,9.1375,2,4,0,0,winter
29189,29189,2024-02-29 00:15:00,2.275000095367432,9.15,2,4,0,0,winter
29190,29190,2024-02-29 00:30:00,2.275000095367432,9.1375,2,4,0,0,winter
29191,29191,2024-02-29 00:45:00,2.325000047683716,9.125,2,4,0,0,winter
29192,29192,2024-02-29 01:00:00,2.275000095367432,9.0625,2,4,0,1,winter
29193,29193,2024-02-29 01:15:00,2.262500047683716,9.1125,2,4,0,1,winter
29194,29194,2024-02-29 01:30:00,2.262500047683716,9.1375,2,4,0,1,winter
29195,29195,2024-02-29 01:45:00,2.262500047683716,9.1375,2,4,0,1,winter
29196,29196,2024-02-29 02:00:00,2.325000047683716,9.15,2,4,0,2,winter
29197,29197,2024-02-29 02:15:00,2.2874999046325684,9.0875,2,4,0,2,winter
29198,29198,2024-02-29 02:30:00,2.262500047683716,9.075,2,4,0,2,winter
29199,29199,2024-02-29 02:45:00,2.275000095367432,9.175,2,4,0,2,winter
29200,29200,2024-02-29 03:00:00,2.262500047683716,9.2375,2,4,0,3,winter
29201,29201,2024-02-29 03:15:00,2.275000095367432,9.3,2,4,0,3,winter
29202,29202,2024-02-29 03:30:00,2.362499952316284,9.3625,2,4,0,3,winter
29203,29203,2024-02-29 03:45:00,2.337500095367432,9.325,2,4,0,3,winter
29204,29204,2024-02-29 04:00:00,2.325000047683716,9.3,2,4,0,4,winter
29205,29205,2024-02-29 04:15:00,2.337500095367432,9.375,2,4,0,4,winter
29206,29206,2024-02-29 04:30:00,2.325000047683716,9.4125,2,4,0,4,winter
29207,29207,2024-02-29 04:45:00,2.3125,9.7625,2,4,0,4,winter
29208,29208,2024-02-29 05:00:00,2.400000095367432,10.65,2,4,0,5,winter
29209,29209,2024-02-29 05:15:00,2.375,11.5375,2,4,0,5,winter
29210,29210,2024-02-29 05:30:00,2.674999952316284,12.45,2,4,0,5,winter
29211,29211,2024-02-29 05:45:00,3.200000047683716,13.25,2,4,0,5,winter
29212,29212,2024-02-29 06:00:00,3.2874999046325684,13.325,2,4,0,6,winter
29213,29213,2024-02-29 06:15:00,3.2874999046325684,13.2375,2,4,0,6,winter
29214,29214,2024-02-29 06:30:00,3.4749999046325684,13.525,2,4,0,6,winter
29215,29215,2024-02-29 06:45:00,3.275000095367432,13.3125,2,4,0,6,winter
29216,29216,2024-02-29 07:00:00,3.200000047683716,13.375,2,4,0,7,winter
29217,29217,2024-02-29 07:15:00,3.575000047683716,13.375,2,4,0,7,winter
29218,29218,2024-02-29 07:30:00,3.262500047683716,12.9,2,4,0,7,winter
29219,29219,2024-02-29 07:45:00,3.337500095367432,12.75,2,4,0,7,winter
29220,29220,2024-02-29 08:00:00,3.200000047683716,12.3875,2,4,0,8,winter
29221,29221,2024-02-29 08:15:00,3.0999999046325684,12.325,2,4,0,8,winter
29222,29222,2024-02-29 08:30:00,3.112499952316284,12.3375,2,4,0,8,winter
29223,29223,2024-02-29 08:45:00,2.9749999046325684,12.35,2,4,0,8,winter
29224,29224,2024-02-29 09:00:00,3.137500047683716,12.4,2,4,0,9,winter
29225,29225,2024-02-29 09:15:00,3.112499952316284,12.425,2,4,0,9,winter
29226,29226,2024-02-29 09:30:00,3.125,12.45,2,4,0,9,winter
29227,29227,2024-02-29 09:45:00,3.025000095367432,12.4125,2,4,0,9,winter
29228,29228,2024-02-29 10:00:00,3.1624999046325684,12.5125,2,4,0,10,winter
29229,29229,2024-02-29 10:15:00,3.137500047683716,12.5625,2,4,0,10,winter
29230,29230,2024-02-29 10:30:00,3.087500095367432,12.6,2,4,0,10,winter
29231,29231,2024-02-29 10:45:00,3.125,12.65,2,4,0,10,winter
29232,29232,2024-02-29 11:00:00,3.212500095367432,12.6,2,4,0,11,winter
29233,29233,2024-02-29 11:15:00,3.174999952316284,12.5,2,4,0,11,winter
29234,29234,2024-02-29 11:30:00,3.137500047683716,12.5,2,4,0,11,winter
29235,29235,2024-02-29 11:45:00,3.075000047683716,12.45,2,4,0,11,winter
29236,29236,2024-02-29 12:00:00,3.112499952316284,12.5125,2,4,0,12,winter
29237,29237,2024-02-29 12:15:00,3.174999952316284,12.5625,2,4,0,12,winter
29238,29238,2024-02-29 12:30:00,3.087500095367432,12.5,2,4,0,12,winter
29239,29239,2024-02-29 12:45:00,3.137500047683716,12.475,2,4,0,12,winter
29240,29240,2024-02-29 13:00:00,3.1624999046325684,12.45,2,4,0,13,winter
29241,29241,2024-02-29 13:15:00,3.112499952316284,12.2875,2,4,0,13,winter
29242,29242,2024-02-29 13:30:00,3.0625,12.3625,2,4,0,13,winter
29243,29243,2024-02-29 13:45:00,3.112499952316284,12.575,2,4,0,13,winter
29244,29244,2024-02-29 14:00:00,3.0,12.6125,2,4,0,14,winter
29245,29245,2024-02-29 14:15:00,3.1875,12.875,2,4,0,14,winter
29246,29246,2024-02-29 14:30:00,3.275000095367432,12.775,2,4,0,14,winter
29247,29247,2024-02-29 14:45:00,3.150000095367432,12.8125,2,4,0,14,winter
29248,29248,2024-02-29 15:00:00,3.262500047683716,12.8125,2,4,0,15,winter
29249,29249,2024-02-29 15:15:00,3.087500095367432,12.725,2,4,0,15,winter
29250,29250,2024-02-29 15:30:00,3.3125,12.75,2,4,0,15,winter
29251,29251,2024-02-29 15:45:00,3.150000095367432,12.6625,2,4,0,15,winter
29252,29252,2024-02-29 16:00:00,3.174999952316284,12.8125,2,4,0,16,winter
29253,29253,2024-02-29 16:15:00,3.112499952316284,12.8875,2,4,0,16,winter
29254,29254,2024-02-29 16:30:00,3.2249999046325684,13.1,2,4,0,16,winter
29255,29255,2024-02-29 16:45:00,3.299999952316284,13.2875,2,4,0,16,winter
29256,29256,2024-02-29 17:00:00,3.25,12.75,2,4,0,17,winter
29257,29257,2024-02-29 17:15:00,3.325000047683716,12.4,2,4,0,17,winter
29258,29258,2024-02-29 17:30:00,3.4124999046325684,11.9,2,4,0,17,winter
29259,29259,2024-02-29 17:45:00,2.762500047683716,10.8,2,4,0,17,winter
29260,29260,2024-02-29 18:00:00,2.900000095367432,10.025,2,4,0,18,winter
29261,29261,2024-02-29 18:15:00,2.825000047683716,9.125,2,4,0,18,winter
29262,29262,2024-02-29 18:30:00,2.3125,8.3,2,4,0,18,winter
29263,29263,2024-02-29 18:45:00,1.987499952316284,7.8375,2,4,0,18,winter
29264,29264,2024-02-29 19:00:00,2.0,7.6625,2,4,0,19,winter
29265,29265,2024-02-29 19:15:00,2.0,7.675,2,4,0,19,winter
29266,29266,2024-02-29 19:30:00,1.850000023841858,7.5375,2,4,0,19,winter
29267,29267,2024-02-29 19:45:00,1.8125,7.5625,2,4,0,19,winter
29268,29268,2024-02-29 20:00:00,2.012500047683716,7.8125,2,4,0,20,winter
29269,29269,2024-02-29 20:15:00,1.862499952316284,7.65,2,4,0,20,winter
29270,29270,2024-02-29 20:30:00,1.875,7.6375,2,4,0,20,winter
29271,29271,2024-02-29 20:45:00,2.0625,7.5875,2,4,0,20,winter
29272,29272,2024-02-29 21:00:00,1.850000023841858,8.0,2,4,0,21,winter
29273,29273,2024-02-29 21:15:00,1.850000023841858,8.5875,2,4,0,21,winter
29274,29274,2024-02-29 21:30:00,1.825000047683716,9.0875,2,4,0,21,winter
29275,29275,2024-02-29 21:45:00,2.4749999046325684,9.675,2,4,0,21,winter
29276,29276,2024-02-29 22:00:00,2.4375,9.6625,2,4,0,22,winter
29277,29277,2024-02-29 22:15:00,2.3499999046325684,9.6125,2,4,0,22,winter
29278,29278,2024-02-29 22:30:00,2.4124999046325684,9.625,2,4,0,22,winter
29279,29279,2024-02-29 22:45:00,2.462500095367432,9.675,2,4,0,22,winter
29280,29280,2024-02-29 23:00:00,2.387500047683716,9.6,2,4,0,23,winter
29281,29281,2024-02-29 23:15:00,2.362499952316284,9.5625,2,4,0,23,winter
29282,29282,2024-02-29 23:30:00,2.462500095367432,9.5625,2,4,0,23,winter
29283,29283,2024-02-29 23:45:00,2.387500047683716,9.4375,2,4,0,23,winter
29284,29284,2024-03-01 00:00:00,2.3499999046325684,9.3875,3,5,0,0,winter
29285,29285,2024-03-01 00:15:00,2.362499952316284,9.3875,3,5,0,0,winter
29286,29286,2024-03-01 00:30:00,2.337500095367432,9.35,3,5,0,0,winter
29287,29287,2024-03-01 00:45:00,2.337500095367432,9.3375,3,5,0,0,winter
29288,29288,2024-03-01 01:00:00,2.3499999046325684,9.35,3,5,0,1,winter
29289,29289,2024-03-01 01:15:00,2.325000047683716,9.325,3,5,0,1,winter
29290,29290,2024-03-01 01:30:00,2.325000047683716,9.3125,3,5,0,1,winter
29291,29291,2024-03-01 01:45:00,2.3499999046325684,9.3,3,5,0,1,winter
29292,29292,2024-03-01 02:00:00,2.325000047683716,9.2625,3,5,0,2,winter
29293,29293,2024-03-01 02:15:00,2.3125,9.25,3,5,0,2,winter
29294,29294,2024-03-01 02:30:00,2.3125,9.3125,3,5,0,2,winter
29295,29295,2024-03-01 02:45:00,2.3125,9.3,3,5,0,2,winter
29296,29296,2024-03-01 03:00:00,2.3125,9.3125,3,5,0,3,winter
29297,29297,2024-03-01 03:15:00,2.375,9.3625,3,5,0,3,winter
29298,29298,2024-03-01 03:30:00,2.299999952316284,9.3125,3,5,0,3,winter
29299,29299,2024-03-01 03:45:00,2.325000047683716,9.4125,3,5,0,3,winter
29300,29300,2024-03-01 04:00:00,2.362499952316284,9.5375,3,5,0,4,winter
29301,29301,2024-03-01 04:15:00,2.325000047683716,9.6,3,5,0,4,winter
29302,29302,2024-03-01 04:30:00,2.400000095367432,9.7625,3,5,0,4,winter
29303,29303,2024-03-01 04:45:00,2.450000047683716,10.0375,3,5,0,4,winter
29304,29304,2024-03-01 05:00:00,2.424999952316284,10.8125,3,5,0,5,winter
29305,29305,2024-03-01 05:15:00,2.487499952316284,11.625,3,5,0,5,winter
29306,29306,2024-03-01 05:30:00,2.674999952316284,12.425,3,5,0,5,winter
29307,29307,2024-03-01 05:45:00,3.2249999046325684,12.9625,3,5,0,5,winter
29308,29308,2024-03-01 06:00:00,3.237499952316284,13.0125,3,5,0,6,winter
29309,29309,2024-03-01 06:15:00,3.2874999046325684,12.9625,3,5,0,6,winter
29310,29310,2024-03-01 06:30:00,3.212500095367432,13.0625,3,5,0,6,winter
29311,29311,2024-03-01 06:45:00,3.275000095367432,13.125,3,5,0,6,winter
29312,29312,2024-03-01 07:00:00,3.1875,13.1625,3,5,0,7,winter
29313,29313,2024-03-01 07:15:00,3.387500047683716,13.1,3,5,0,7,winter
29314,29314,2024-03-01 07:30:00,3.275000095367432,12.8875,3,5,0,7,winter
29315,29315,2024-03-01 07:45:00,3.3125,12.8,3,5,0,7,winter
29316,29316,2024-03-01 08:00:00,3.125,12.6625,3,5,0,8,winter
29317,29317,2024-03-01 08:15:00,3.174999952316284,12.9625,3,5,0,8,winter
29318,29318,2024-03-01 08:30:00,3.1875,12.95,3,5,0,8,winter
29319,29319,2024-03-01 08:45:00,3.174999952316284,13.0125,3,5,0,8,winter
29320,29320,2024-03-01 09:00:00,3.424999952316284,13.05,3,5,0,9,winter
29321,29321,2024-03-01 09:15:00,3.1624999046325684,12.9,3,5,0,9,winter
29322,29322,2024-03-01 09:30:00,3.25,12.9875,3,5,0,9,winter
29323,29323,2024-03-01 09:45:00,3.212500095367432,12.9875,3,5,0,9,winter
29324,29324,2024-03-01 10:00:00,3.275000095367432,12.9875,3,5,0,10,winter
29325,29325,2024-03-01 10:15:00,3.25,13.0375,3,5,0,10,winter
29326,29326,2024-03-01 10:30:00,3.25,13.175,3,5,0,10,winter
29327,29327,2024-03-01 10:45:00,3.212500095367432,13.4,3,5,0,10,winter
29328,29328,2024-03-01 11:00:00,3.325000047683716,13.3625,3,5,0,11,winter
29329,29329,2024-03-01 11:15:00,3.387500047683716,13.3625,3,5,0,11,winter
29330,29330,2024-03-01 11:30:00,3.4749999046325684,13.15,3,5,0,11,winter
29331,29331,2024-03-01 11:45:00,3.174999952316284,12.8875,3,5,0,11,winter
29332,29332,2024-03-01 12:00:00,3.325000047683716,13.0375,3,5,0,12,winter
29333,29333,2024-03-01 12:15:00,3.174999952316284,12.8625,3,5,0,12,winter
29334,29334,2024-03-01 12:30:00,3.212500095367432,12.8375,3,5,0,12,winter
29335,29335,2024-03-01 12:45:00,3.325000047683716,12.775,3,5,0,12,winter
29336,29336,2024-03-01 13:00:00,3.150000095367432,12.575,3,5,0,13,winter
29337,29337,2024-03-01 13:15:00,3.150000095367432,12.5875,3,5,0,13,winter
29338,29338,2024-03-01 13:30:00,3.150000095367432,12.675,3,5,0,13,winter
29339,29339,2024-03-01 13:45:00,3.125,12.6375,3,5,0,13,winter
29340,29340,2024-03-01 14:00:00,3.1624999046325684,12.7125,3,5,0,14,winter
29341,29341,2024-03-01 14:15:00,3.237499952316284,12.775,3,5,0,14,winter
29342,29342,2024-03-01 14:30:00,3.112499952316284,12.8125,3,5,0,14,winter
29343,29343,2024-03-01 14:45:00,3.200000047683716,12.925,3,5,0,14,winter
29344,29344,2024-03-01 15:00:00,3.2249999046325684,12.7625,3,5,0,15,winter
29345,29345,2024-03-01 15:15:00,3.275000095367432,12.7,3,5,0,15,winter
29346,29346,2024-03-01 15:30:00,3.2249999046325684,12.6625,3,5,0,15,winter
29347,29347,2024-03-01 15:45:00,3.0374999046325684,12.7125,3,5,0,15,winter
29348,29348,2024-03-01 16:00:00,3.1624999046325684,12.875,3,5,0,16,winter
29349,29349,2024-03-01 16:15:00,3.237499952316284,12.925,3,5,0,16,winter
29350,29350,2024-03-01 16:30:00,3.275000095367432,12.9125,3,5,0,16,winter
29351,29351,2024-03-01 16:45:00,3.200000047683716,12.925,3,5,0,16,winter
29352,29352,2024-03-01 17:00:00,3.212500095367432,12.5625,3,5,0,17,winter
29353,29353,2024-03-01 17:15:00,3.2249999046325684,12.1,3,5,0,17,winter
29354,29354,2024-03-01 17:30:00,3.2874999046325684,11.425,3,5,0,17,winter
29355,29355,2024-03-01 17:45:00,2.837500095367432,10.575,3,5,0,17,winter
29356,29356,2024-03-01 18:00:00,2.75,9.6625,3,5,0,18,winter
29357,29357,2024-03-01 18:15:00,2.549999952316284,8.8125,3,5,0,18,winter
29358,29358,2024-03-01 18:30:00,2.4375,8.125,3,5,0,18,winter
29359,29359,2024-03-01 18:45:00,1.924999952316284,7.5375,3,5,0,18,winter
29360,29360,2024-03-01 19:00:00,1.899999976158142,7.6625,3,5,0,19,winter
29361,29361,2024-03-01 19:15:00,1.862499952316284,7.6875,3,5,0,19,winter
29362,29362,2024-03-01 19:30:00,1.850000023841858,7.6125,3,5,0,19,winter
29363,29363,2024-03-01 19:45:00,2.049999952316284,7.5375,3,5,0,19,winter
29364,29364,2024-03-01 20:00:00,1.924999952316284,7.2875,3,5,0,20,winter
29365,29365,2024-03-01 20:15:00,1.787500023841858,7.125,3,5,0,20,winter
29366,29366,2024-03-01 20:30:00,1.774999976158142,7.175,3,5,0,20,winter
29367,29367,2024-03-01 20:45:00,1.7999999523162842,7.275,3,5,0,20,winter
29368,29368,2024-03-01 21:00:00,1.7625000476837158,7.9625,3,5,0,21,winter
29369,29369,2024-03-01 21:15:00,1.837499976158142,8.7875,3,5,0,21,winter
29370,29370,2024-03-01 21:30:00,1.875,9.475,3,5,0,21,winter
29371,29371,2024-03-01 21:45:00,2.487499952316284,10.1875,3,5,0,21,winter
29372,29372,2024-03-01 22:00:00,2.587500095367432,10.075,3,5,0,22,winter
29373,29373,2024-03-01 22:15:00,2.525000095367432,9.8625,3,5,0,22,winter
29374,29374,2024-03-01 22:30:00,2.587500095367432,9.775,3,5,0,22,winter
29375,29375,2024-03-01 22:45:00,2.375,9.6125,3,5,0,22,winter
29376,29376,2024-03-01 23:00:00,2.375,9.5875,3,5,0,23,winter
29377,29377,2024-03-01 23:15:00,2.4375,9.625,3,5,0,23,winter
29378,29378,2024-03-01 23:30:00,2.424999952316284,9.5375,3,5,0,23,winter
29379,29379,2024-03-01 23:45:00,2.3499999046325684,9.5125,3,5,0,23,winter
29380,29380,2024-03-02 00:00:00,2.4124999046325684,9.4875,3,6,1,0,winter
29381,29381,2024-03-02 00:15:00,2.3499999046325684,9.5125,3,6,1,0,winter
29382,29382,2024-03-02 00:30:00,2.400000095367432,9.5125,3,6,1,0,winter
29383,29383,2024-03-02 00:45:00,2.325000047683716,9.575,3,6,1,0,winter
29384,29384,2024-03-02 01:00:00,2.4375,9.675,3,6,1,1,winter
29385,29385,2024-03-02 01:15:00,2.3499999046325684,9.65,3,6,1,1,winter
29386,29386,2024-03-02 01:30:00,2.462500095367432,9.625,3,6,1,1,winter
29387,29387,2024-03-02 01:45:00,2.424999952316284,9.5,3,6,1,1,winter
29388,29388,2024-03-02 02:00:00,2.4124999046325684,9.425,3,6,1,2,winter
29389,29389,2024-03-02 02:15:00,2.325000047683716,9.3375,3,6,1,2,winter
29390,29390,2024-03-02 02:30:00,2.337500095367432,9.35,3,6,1,2,winter
29391,29391,2024-03-02 02:45:00,2.3499999046325684,9.4,3,6,1,2,winter
29392,29392,2024-03-02 03:00:00,2.325000047683716,9.3625,3,6,1,3,winter
29393,29393,2024-03-02 03:15:00,2.337500095367432,9.35,3,6,1,3,winter
29394,29394,2024-03-02 03:30:00,2.387500047683716,9.35,3,6,1,3,winter
29395,29395,2024-03-02 03:45:00,2.3125,9.3,3,6,1,3,winter
29396,29396,2024-03-02 04:00:00,2.3125,9.3625,3,6,1,4,winter
29397,29397,2024-03-02 04:15:00,2.337500095367432,9.45,3,6,1,4,winter
29398,29398,2024-03-02 04:30:00,2.337500095367432,9.55,3,6,1,4,winter
29399,29399,2024-03-02 04:45:00,2.375,9.8,3,6,1,4,winter
29400,29400,2024-03-02 05:00:00,2.400000095367432,10.5,3,6,1,5,winter
29401,29401,2024-03-02 05:15:00,2.4375,11.2125,3,6,1,5,winter
29402,29402,2024-03-02 05:30:00,2.587500095367432,12.025,3,6,1,5,winter
29403,29403,2024-03-02 05:45:00,3.075000047683716,12.625,3,6,1,5,winter
29404,29404,2024-03-02 06:00:00,3.112499952316284,12.5625,3,6,1,6,winter
29405,29405,2024-03-02 06:15:00,3.25,12.475,3,6,1,6,winter
29406,29406,2024-03-02 06:30:00,3.1875,12.35,3,6,1,6,winter
29407,29407,2024-03-02 06:45:00,3.012500047683716,12.3,3,6,1,6,winter
29408,29408,2024-03-02 07:00:00,3.025000095367432,12.4875,3,6,1,7,winter
29409,29409,2024-03-02 07:15:00,3.125,12.7625,3,6,1,7,winter
29410,29410,2024-03-02 07:30:00,3.137500047683716,12.8625,3,6,1,7,winter
29411,29411,2024-03-02 07:45:00,3.200000047683716,12.975,3,6,1,7,winter
29412,29412,2024-03-02 08:00:00,3.299999952316284,13.125,3,6,1,8,winter
29413,29413,2024-03-02 08:15:00,3.2249999046325684,12.95,3,6,1,8,winter
29414,29414,2024-03-02 08:30:00,3.25,12.9875,3,6,1,8,winter
29415,29415,2024-03-02 08:45:00,3.3499999046325684,13.1125,3,6,1,8,winter
29416,29416,2024-03-02 09:00:00,3.125,12.9375,3,6,1,9,winter
29417,29417,2024-03-02 09:15:00,3.262500047683716,13.2875,3,6,1,9,winter
29418,29418,2024-03-02 09:30:00,3.375,13.6,3,6,1,9,winter
29419,29419,2024-03-02 09:45:00,3.174999952316284,13.5125,3,6,1,9,winter
